epoch,SemSeg_mIoU,Human_mIoU,Saliency_mIoU,Normals_rmse,Delta_m_percent
0,3.075,3.3119,34.161,53.0808,-107.66838121120934
5,23.5778,35.4928,53.966,24.7034,-39.63123771580885
10,55.8988,49.5616,57.349,22.5952,-17.640130570247912
15,63.6968,52.2641,59.335,21.4251,-11.22440796064467
20,65.8444,53.3518,60.691,19.9734,-7.423163133593695
25,66.8465,54.0586,61.582,20.0386,-6.498540720503267
30,67.6305,55.2525,62.225,18.8687,-3.839569517565385
35,68.223,55.4495,62.784,18.8474,-3.2858822840453996
40,68.6076,55.954,63.029,18.4058,-2.226572832434579
45,68.7448,56.3928,63.127,18.2019,-1.6754417551021175
50,69.2557,56.6951,63.794,18.12,-0.9819883696678163
55,69.1354,57.1526,63.849,17.9151,-0.5349404963036036
60,69.5022,57.307,63.972,17.7001,0.012253960311809893
65,69.6253,57.4953,64.449,17.5825,0.48892154980206887
70,69.4511,57.5753,64.343,17.6164,0.36675522928498167
75,69.5959,58.1632,64.621,17.9731,0.27316444287085434
80,69.9212,58.2362,64.686,17.6463,0.9043437204012927
85,70.0866,58.2771,64.577,17.2632,1.4716446072841918
90,70.0964,58.4666,64.436,17.3221,1.4133097453996784
95,69.8623,58.3847,64.618,17.2528,1.4625562333372066
100,70.1576,58.3798,64.827,17.449,1.3812666768088142
105,70.1046,58.398,64.537,17.4116,1.3046514465486458
110,70.1452,58.672,65.014,17.1043,2.049139225072797
115,70.3337,58.6992,64.924,17.2949,1.8289846477459626
120,70.2877,58.8544,64.836,17.0971,2.1144216530555924
125,69.9713,59.0948,64.911,17.1569,2.040653844740195
130,70.2233,59.1099,64.856,17.2506,1.9880764115579332
135,70.1432,59.0352,64.914,17.0345,2.2520224938559097
140,70.3321,59.1658,65.277,17.1093,2.416495141484423
145,70.1963,59.0151,64.763,17.0545,2.175290559145167
150,70.3248,59.2127,64.672,16.9085,2.469484720075817
155,70.1523,59.278,64.83,16.951,2.4359062914020257
160,70.2972,59.2719,64.845,16.9241,2.5307799814456358
165,70.3371,59.0466,64.865,16.6529,2.8399868024945687
170,70.3773,59.3069,64.992,16.6437,3.0237395716338247
175,70.2746,59.3514,65.073,16.768,2.863053087572572
180,70.3255,59.4577,65.028,16.8535,2.78790608255571
185,70.2713,59.4597,64.836,16.7509,2.834305888396109
190,70.3713,59.451,64.747,16.8843,2.6467179692495515
195,70.3521,59.4498,64.895,16.7775,2.847015147075358
200,70.2154,59.4574,64.984,16.8815,2.690235097430349
205,70.3666,59.5409,64.84,16.9215,2.666797264432856
210,70.3443,59.3902,64.821,16.6734,2.9352078681224296
215,70.3905,59.5554,64.833,16.7069,2.9772871013708526
220,70.1746,59.6375,64.815,16.6669,2.978552350030765
225,70.3011,59.5247,64.89,16.8048,2.818295727646183
230,70.3108,59.6247,64.889,16.6858,3.027424717579678
235,70.2544,59.524,64.975,16.7248,2.946020625362286
240,70.2959,59.6617,64.78,16.6709,3.01384270690581
245,70.2736,59.5893,64.87,16.7619,2.8858079833680703
250,70.2556,59.694,64.903,16.7291,2.9802413765959512
255,70.3062,59.613,65.006,16.6571,3.1078308356612308
260,70.367,59.6677,64.802,16.5762,3.1832802811752354
265,70.3474,59.6896,64.846,16.5951,3.176178844511859
270,70.3141,59.6501,64.868,16.6855,3.030902879287785
275,70.3251,59.6202,64.955,16.6774,3.0690769554264286
280,70.3135,59.6544,64.827,16.6813,3.0218191460852806
285,70.2615,59.6294,64.967,16.7598,2.9393096761527913
290,70.3261,59.6367,64.844,16.6768,3.032437578068688
295,70.3117,59.6655,64.94,16.6822,3.0696871225228364
299,70.3433,59.6196,64.892,16.678,3.049509222357496

BEST(epoch 260),70.367,59.6677,64.802,16.5762,3.1832802811752354
